0,0.05129327828742853701,0.011469523949673023078,8.7187550109801019715
1,0.10536048166868017262,0.023559316311903343716,4.2446040490250966926
2,0.16251887551501395524,0.036340319769544389417,2.7517636070328310716
3,0.22314347483863258836,0.049896390215757112363,2.0041523841175248322
4,0.28768197048434601681,0.064327634351420012737,1.554541378958085085
5,0.35667481283774654655,0.079754900538114223418,1.2538410647503570594
6,0.4307827513758337723,0.096325936827908353877,1.0381416750550109818
7,0.5108254198311312777,0.11422401886702764073,0.8754723428719626277
8,0.59783675047193507446,0.13368034090371469502,0.74805292037513926307
9,0.69314687465767177432,0.15499232930634601613,0.64519302250187915426
10,0.7985073223372277651,0.1785516380180512952,0.56006189873014844416
11,0.91629027302077981076,0.20488870242165857505,0.48806970920226322441
12,1.0498215563945298978,0.23474720052941486226,0.42599004028266362898
13,1.2039720905541098084,0.2692163025721969194,0.37144841695814662108
14,1.3862934434133507011,0.30998459021093743848,0.3225965824356631928
15,1.6094366888255675629,0.359880929125396265,0.27786959884980222402
16,1.8971182514409017372,0.42420847227454655526,0.23573307924186917561
17,2.3025823398769520445,0.51487298482510046593,0.19422259927608628849
18,2.9957264614267944403,0.66986469851791508034,0.149283832438131564
19,15.000000000452791582,3.3541014533371051876,0.029814235138974316125
